business_id,name,city,state,stars,review_count,RestaurantsTakeOut,BusinessAcceptsCreditCards,RestaurantsPriceRange2
-qqMAXJh3CIlfUr7DO0yHQ,KFC,Brook Park,OH,2.0,5,1.0,1.0,1.0
Ly2ShApiomYZwKehwb7eRA,Hiro Sushi,Scottsdale,AZ,4.5,729,1.0,1.0,2.0
BQGwVhsIkF7Q_8abFe7vFQ,Cactus Rose Cafe,Indian Trail,NC,3.5,31,1.0,1.0,2.0
djPTbIprBXGqaV-D8eq77A,Phillips Seafood,Charlotte,NC,2.5,279,1.0,1.0,2.0
Q1hNkPjwuA0zPde5EnFxzw,World Famous Iron Horse Saloon,Troy Township,OH,2.5,27,1.0,1.0,2.0
OT7hA2u9Aq3REFsS3Oy1KQ,Buck & Honeys - The Current,Monona,WI,2.5,6,,,
w_7VFr4bZiTl65HWEf0SVQ,Subway Restaurants,Phoenix,AZ,2.0,19,1.0,1.0,1.0
SbWqeztXrCTsYMsf6KGYvg,Wok of the Falls,Olmsted Falls,OH,3.5,21,1.0,1.0,1.0
PHrEXX8AYD4NHUl4JsKSqg,Nature's Bakery Cooperative,Madison,WI,4.0,8,1.0,0.0,2.0
qeJnMI5RmyJ2TZvkqvjn6Q,Biaggi's Ristorante Italiano,Champaign,IL,3.5,199,1.0,1.0,2.0
NaqR4ptSaeqm33-rAtBz0w,Wendy's,Wilkinsburg,PA,2.5,9,1.0,1.0,1.0
fgfv-Fsk_-r8x5d4i9tLOQ,Pizza Patron,Phoenix,AZ,3.0,4,1.0,1.0,1.0
Hpi9raHlFm6prTSzFHTurg,Corleone's,Scottsdale,AZ,3.5,183,1.0,1.0,1.0
zaBk2imYnk7rG7IdOMhRmA,Pho Saigon Pearl,Phoenix,AZ,4.0,141,1.0,1.0,1.0
eodi6JzCwKn9lgjZjsOAGw,Glendale Airport Restaurant,Glendale,AZ,3.5,4,,,
Z072pEHdos2Gjj3nMdR6uA,Luce Restaurant & Bar,Charlotte,NC,4.5,219,1.0,1.0,3.0
0Ge4hEQ8HYnrkfm8UHj2BQ,The Gyro Shop,Wexford,PA,4.5,56,1.0,1.0,1.0
6hZgMg9rnDCC0RBVRlkZwQ,Mr Tokyo Japanese Restaurant,Charlotte,NC,4.0,479,1.0,1.0,2.0
-H1-IzxW6CXmjhmF5F6iMA,Green Tea Chinese Restaurant,Phoenix,AZ,3.5,62,1.0,1.0,1.0
K06LCroU-L_VmxA4aHnfZg,McDonald's,Rock Hill,SC,1.5,26,1.0,1.0,1.0
p2nstdjiVQyz312Zz5u3DQ,Boxers Pizza & Sandwich Shop,Henderson,NV,4.0,70,1.0,1.0,2.0
KwQbwepLHtqHmWkyuD6xUQ,New York Bagels N' Bialys - SkySong,Scottsdale,AZ,4.0,112,1.0,1.0,2.0
aD0EslPREWGDlSpD0RMlEg,Asian BBQ & Noodle,Las Vegas,NV,4.0,774,1.0,0.0,1.0
uB6zt1CUBgAaSgKmtfwIzg,Mount Pleasant BBQ,Cleveland,OH,4.0,6,1.0,1.0,
1bPL4k_Ti8to01tI_Tw80g,Showmars- Monroe,Monroe,NC,3.0,16,1.0,1.0,1.0
msh5DIM04Rd8Mp2tCLHfaw,Panda Express,North Las Vegas,NV,2.0,15,,,
YK3RMpsJXul-suGJ3cEy7Q,Mowry & Cotton,Scottsdale,AZ,3.5,114,0.0,1.0,2.0
J4CATH00YZrq8Bne2S4_cw,CUT by Wolfgang Puck,Las Vegas,NV,4.0,1555,0.0,1.0,4.0
V80NaT5ZnfuA31yW3Y5Pdg,El Grito Taqueria,Madison,WI,5.0,30,1.0,1.0,1.0
2ipAUIW4kVsE6nl4aREgag,Cole's Pub,Imperial,PA,4.0,39,1.0,1.0,1.0
3f0zDyiZIY8cBF-g_EkpuQ,Domino's Pizza,Henderson,NV,3.0,27,1.0,1.0,1.0
UHPjDgiEHnTe7-MP-b2kyQ,Veneto Trattoria,Scottsdale,AZ,4.0,223,1.0,1.0,2.0
xw6G0T2VQZAtta6RcZoAOQ,Cafe Rio,Las Vegas,NV,2.5,368,1.0,1.0,1.0
GAyHbuUTtKAdpHiFGJuezQ,Cracker Barrel Old Country Store,Mesa,AZ,3.0,331,1.0,1.0,2.0
nNV0E5Nve_dJ1uh_6nTK8w,Island Bar & Grill,Las Vegas,NV,4.0,25,1.0,1.0,1.0
KtrPzjAin1w1ASrp-sUSIQ,Chick-fil-A,Charlotte,NC,4.0,7,1.0,1.0,1.0
7AlULGZI1pHt0imODsqdkg,Potbelly Sandwich Shop,Champaign,IL,4.0,40,1.0,1.0,1.0
LcbMEHpN5r45I4ZbyxhK0w,Paris Baguette,Las Vegas,NV,4.0,158,1.0,1.0,1.0
0lgXb6kIisS0ONXiwr6_jw,Auntie Anne's,Charlotte,NC,2.5,10,1.0,1.0,2.0
Ysd8pj0sZpfPq0xNQd8fXA,Filiberto's Mexican Food,Phoenix,AZ,2.5,10,1.0,1.0,1.0
R4oKXgcfiIRjXmBGrim-Mw,Crepes In the City,Willoughby,OH,4.5,106,1.0,1.0,1.0
OMRYQihVjqqzjoNoQgyhgQ,Sister's Oriental Market & Video,Las Vegas,NV,4.5,165,1.0,1.0,1.0
eZUGIsB68viSP9i8AqrQuw,Green Leaf,Las Vegas,NV,2.0,6,1.0,1.0,
Y4nbkhj4VowkdSMuSC9Fgw,Block 16 Urban Food Hall,Las Vegas,NV,4.5,67,1.0,1.0,2.0
YD3lvnhO9sEmWLWozh3w_A,Wingstop,North Las Vegas,NV,3.0,142,1.0,1.0,2.0
eLYhQ_SK0KXEiREGu_PCIQ,Cafe Avalaun,Warrensville Heights,OH,4.0,130,1.0,1.0,2.0
4Z56uLoUGfSKOr7GaoPoRQ,Frutta Bowls,Charlotte,NC,4.0,53,1.0,1.0,2.0
Hsn3CYnTsrQ2nJzTKefDQA,Pho Saigon 8,Las Vegas,NV,4.0,265,1.0,1.0,1.0
3fRRzgNdmGS4F7FiSBtRKw,Ollie's Pizza,Canonsburg,PA,3.0,9,1.0,1.0,1.0
65J-IUx00v9NA6Zh7tL8Wg,Señor Vaqueros Carne Asada,Phoenix,AZ,3.0,5,,,
ynEyJ9dzHAHASnYSSYfmDQ,Baraona's Baking Co,Maple Heights,OH,4.0,22,1.0,1.0,1.0
X4QbkHl7pOTVsgLa7XuUBg,Blaze Fast Fire'd Pizza,Monroeville,PA,4.5,188,1.0,1.0,1.0
HZ138Lj64DWwt9J_8Ktt3Q,Daybreak,Cleveland,OH,4.5,31,,1.0,
D5XFDNEuLQoLbokLeznaOQ,El Burrito Loco,Madison,WI,4.0,7,1.0,0.0,1.0
9a9xBjlW2RxKxD9RMgmcuQ,McDonald's,Las Vegas,NV,2.5,73,1.0,1.0,1.0
pJGfdoRYWqBU1aVfxWvThA,Boulder Dam Brewing Co.,Boulder City,NV,3.5,439,1.0,1.0,2.0
jlTAd5UaI7GdUZ2IJGofaA,Taco Bell,Las Vegas,NV,4.0,5,1.0,1.0,1.0
dOZXF4OwDaXXB3NYA7xj8w,Subway Restaurants,Las Vegas,NV,1.5,17,1.0,1.0,1.0
Z71v81M8PWDsKhi9znwX7A,Project 47 Smokehouse,Mahomet,IL,4.0,22,1.0,1.0,2.0
VyqC3N2iBtR6PczQGafe5w,Diner On 55th,Cleveland,OH,3.5,24,1.0,1.0,1.0
oUk9yi2Pcu0isDYGgb7Hgg,McDonald's,Canonsburg,PA,2.5,20,1.0,1.0,1.0
lKq4Qsz13FDcAVgp49uukQ,Slice of Vegas,Las Vegas,NV,4.0,744,1.0,1.0,2.0
6itHhAQER37QSzuA6B7_nQ,Subway Restaurants,Chandler,AZ,3.0,9,1.0,1.0,1.0
NAPp7UnDy6IJ_RDv9tFuSQ,R Ribs Bbq,Euclid,OH,3.0,4,1.0,1.0,1.0
1n3hAKaOajANcMQZOt1IOg,Manuel's Mexican Restaurant & Cantina | Goodyear,Goodyear,AZ,3.5,166,1.0,1.0,2.0
6fQXFkkw2BUARDa0EzsGnA,Eat'n Park,Pittsburgh,PA,2.0,14,1.0,1.0,2.0
OThAF-lt6d7jY-pB1ajWPg,Jo Jo Carloni's Italian Restaurant & Pizzeria,Berea,OH,4.0,153,1.0,1.0,2.0
Xo6cmiTe_FmwGcEcL_CYhw,Gyu-Kaku Japanese BBQ,Charlotte,NC,4.0,40,,1.0,
nzV7HlERvD_v1DEfL_oiGQ,Pita Jungle,Chandler,AZ,4.0,520,1.0,1.0,2.0
YV5eUoHCsE3RUVGP8qL3Jw,Sonic Drive-In,Glendale,AZ,2.0,31,1.0,1.0,1.0
i9mqSffakkmhtR_iyBnhnQ,Garionban,Las Vegas,NV,4.0,132,1.0,1.0,2.0
MRFcQBOaTrsWAMu8mQ71BA,El Güero Birria de Chivo,Phoenix,AZ,5.0,8,1.0,1.0,
SvCjBtbN1cKElDKPTw9dOA,Monterey Bay Fish Grotto,Pittsburgh,PA,4.0,474,1.0,1.0,3.0
fs5MuKWT28LAa8ql_mq43g,Bar Sake & Robata Grill,Las Vegas,NV,5.0,6,1.0,1.0,
CDqPVVvQtVncNQGydnZy7A,Beachland Ballroom and Tavern,Cleveland,OH,4.0,148,0.0,1.0,2.0
lrkP6ywHm3lJx5j1grR3-g,Carl's Jr.,Scottsdale,AZ,2.5,26,1.0,1.0,1.0
IUMyUYOIR9UQ7XGIEQKOuA,Lo-lo's Chicken & Waffles,Phoenix,AZ,2.5,120,1.0,1.0,2.0
2Ow-hFjuUJNrOJelKjfj6w,Taco Bell,Charlotte,NC,2.0,13,1.0,1.0,1.0
1KhBzrqmU164bss64jR5uA,Rick's Rollin Smoke BBQ & Tavern,Las Vegas,NV,4.0,400,1.0,1.0,2.0
bQczh42duSfnETW-73xaTQ,Hardee's,Harrisburg,NC,2.5,12,1.0,1.0,1.0
LSv3e4b0Q5PNgNgRjo1uWA,The Cork and Cask,Cornelius,NC,4.5,56,0.0,1.0,2.0
0w3BdEOxvwKTpypwbN5kiQ,Tofu Hut,Las Vegas,NV,3.5,763,0.0,1.0,2.0
DuQtouEXOfo5K4ukON3qwQ,La Ristra,Gilbert,AZ,4.0,681,1.0,1.0,2.0
roL1Ns-9qNmiIlP9KA2efQ,Route 8 BBQ,Hampton Township,PA,4.0,40,1.0,1.0,
J3QGSPuqle5-9qG9j0QRAw,KFC,Cleveland,OH,1.0,4,1.0,1.0,1.0
mRazvR_U11rLacnSM6vDBw,Manna BBQ,Mesa,AZ,4.5,459,0.0,1.0,2.0
Cx5j8-4ZtK9teAcIAOmvzA,Down the Road Lounge,Plum Boro,PA,2.5,3,1.0,1.0,1.0
9ugldqLxU4IfRO-EG4WrQQ,Double Headers,Phoenix,AZ,2.5,8,1.0,1.0,1.0
V8ZeUbrMJ_q4FTgh3Fp2Nw,El Progreso Tienda Y,Champaign,IL,4.0,4,1.0,1.0,
qT3Z72o5fidYhXObRLckzQ,Capriotti's Sandwich Shop,Las Vegas,NV,3.5,88,1.0,1.0,1.0
94bJeFgj0w1Y-PexwSJOHg,East of Chicago Pizza,Brecksville,OH,4.0,17,1.0,1.0,2.0
e0CehK0lUWqd530L4-ni3A,Nuevo Burrito,Phoenix,AZ,4.0,33,1.0,1.0,1.0
MD5aTUMKi-Qk0-jr3xRgng,Villa Italian Kitchen,Las Vegas,NV,2.5,7,1.0,1.0,1.0
ZKvbVqYc2OsqXSlYlNsBGA,Don Tequila Mexican Restaurant,Medina,OH,4.0,36,1.0,1.0,2.0
x0LohgBoD53hIa3BMM00PQ,The Free House Pub,Middleton,WI,3.5,195,1.0,1.0,2.0
8Rh8YTwQjiLQq8ycBrKqkw,Fat Willy's Clubhouse Pub & Grill,Mesa,AZ,3.5,28,1.0,1.0,2.0
zPBr3cn-5rdaO5fjWq6_8Q,Gourmand's,Valley View,OH,4.5,82,1.0,1.0,1.0
9ZdDRjkgD8OZGBDFgtZong,Wheelhouse,Pittsburgh,PA,3.0,44,1.0,1.0,2.0
RsREl3LkFGiwbt3kGIX4Eg,Honey Bear's BBQ,Phoenix,AZ,3.0,342,1.0,1.0,2.0
CaQj2sgb49cII1mJ1tedbg,Bojangles' Famous Chicken 'n Biscuits,Charlotte,NC,3.0,13,1.0,1.0,1.0
65eDIQ8bpMJFtgdyX7ulVA,Yassou Greek Grill Cafe,Las Vegas,NV,4.5,850,1.0,1.0,2.0
-n1g9MdeG46v1-gzZ4ldvQ,Del Taco,North Las Vegas,NV,2.0,53,1.0,1.0,1.0
udVwn1xmhMDafZvoJepGBw,P.F. Chang's,Las Vegas,NV,3.5,73,1.0,1.0,2.0
jSoXCOgEZ97KSaMsbiJdPg,Pizza Hut,Wahiawa,HI,2.0,51,1.0,1.0,1.0
Iv5lyi_ule9sNIOncmusIw,The Kitchen at Atomic,Las Vegas,NV,4.5,175,0.0,1.0,2.0
A3QOTEpt6hRd4Ta5qFpwqg,Villa Italian Kitchen,Phoenix,AZ,2.0,22,1.0,1.0,1.0
eA9TB0ChQlPbo2oRJ-_9xg,Little Ceasars,Huntersville,NC,3.5,3,1.0,1.0,
N8ArHOgRDI8wOJIOZaEHyg,Olive Garden Italian Restaurant,Henderson,NV,3.5,404,1.0,1.0,2.0
ItJubFPMOuc1MWoKqRgygA,Penn Station East Coast Subs,Charlotte,NC,3.0,57,1.0,1.0,1.0
kxYiZnd7Y-3ibdwnMFuTzw,In-N-Out Burger,Henderson,NV,4.0,255,1.0,1.0,1.0
wTjvgkUJMVWrYed9mXdQjg,North Italia,Phoenix,AZ,4.0,857,1.0,1.0,2.0
NspMsIp3hZYbwwuPUqdZzw,AZ Chef Mallory,Scottsdale,AZ,5.0,14,,1.0,
iPziapwjmIMF7n8UDNC-dg,Midwood Smokehouse,Charlotte,NC,4.0,185,1.0,1.0,2.0
Rmw9HB35S9qobQKN6bXgmA,Pizza Hut,Las Vegas,NV,2.0,32,1.0,1.0,1.0
jlcnzJ_0Sr2w3l7Z9HaVow,Lin's Grand Buffet,Phoenix,AZ,3.0,251,1.0,1.0,2.0
z8MnefVbAKcIGN7BwDullA,Domino's Pizza,Sun Prairie,WI,3.0,14,1.0,1.0,1.0
WpZkK951tqHONywmKLmhQw,Oregano's Pizza Bistro,Surprise,AZ,3.5,408,1.0,1.0,2.0
5uUACWfCXMLjuL41O-v4aw,Zanzibar Cafe,Charlotte,NC,4.0,16,1.0,1.0,2.0
Pfi812k1E6TMnC1NRzH3Pg,Orange Sky,Scottsdale,AZ,4.0,679,0.0,1.0,3.0
ugIDAeQPfKs9GVBaPUSBkA,Sushiro,Las Vegas,NV,4.5,107,1.0,1.0,2.0
QBDwbEEc9uEnn7dzVZu60Q,Mad Seafood Boiler,Madison,WI,4.0,99,1.0,1.0,2.0
mBKkTiufDsw56kPmOGISIw,Surf City Bar and Grill,North Las Vegas,NV,4.0,42,1.0,1.0,2.0
qQP2bCj8H8ddp9QG-zRZ-w,The Barbecue Company Grill and Cafe,Phoenix,AZ,3.5,153,1.0,1.0,2.0
KXLjOJbl9VYXFxKT4YK99Q,China Red Cafe,Litchfield Park,AZ,4.0,185,1.0,1.0,1.0
xYx7VXbZUgMC2buFKiMBqQ,West Park Nutrition,Cleveland,OH,4.0,8,1.0,1.0,1.0
R0dGJZYGAgYhr19CScTjYg,Biscuits,Phoenix,AZ,3.0,5,,,
BncSpY3IPix5s-4SOHCtLQ,Blue Wasabi Sushi & Martini Bar,Gilbert,AZ,3.5,392,1.0,1.0,2.0
JXvLE5CRN88sccZtNeMIrQ,Roberto's Taco Shop,Las Vegas,NV,2.0,49,1.0,1.0,1.0
7l-TZk8Ckd5Ct_QQ6G5tuA,Arby's,Cleveland,OH,1.5,8,1.0,1.0,1.0
XxvYzyNvcMKo7aVEUI0fBg,North Park Boathouse,McCandless Township,PA,4.5,11,1.0,1.0,
rLX33sjOL3n4g_VqLpJZWA,El Pollo Loco,Phoenix,AZ,3.0,31,1.0,1.0,1.0
TfcQhrjJco0C_x0KVK7LwA,Duke's Sports Bar And Grill,Scottsdale,AZ,3.0,334,1.0,1.0,2.0
slMjKmGTnufGx6ZWR6Mg3A,Carson Street Deli & Craft Beer Bar,Pittsburgh,PA,4.5,138,1.0,1.0,2.0
n8GCGa5gX17Ibix5VsGMuw,Popeyes Louisiana Kitchen,North Randall,OH,2.0,8,1.0,1.0,1.0
c7ZTyqSG4v4ZVwK3vuDklQ,Ian's Pizza by the Slice,Madison,WI,4.0,207,1.0,1.0,1.0
A6pNd2ESBUde8NcBUCu2Nw,La Salumeria,Las Vegas,NV,5.0,5,,,
wGZyEflGm4UKwhhNATkdtw,Barry Bagels Avon,Avon,OH,4.0,44,1.0,1.0,1.0
65r0LP3I5sWH-1HXM6eQAg,Burger King,Tempe,AZ,2.0,34,1.0,1.0,1.0
Z1ZVUWKxPd1r2sZ_XBa5eQ,Midtown Tavern,Millvale,PA,4.0,3,,1.0,1.0
wwPeVjPMM0pTfG2PmXzvUw,Club Annexus,Phoenix,AZ,2.5,3,,,
kgmVm_ZbJsJpSye27xccvg,Killingtons Restaurant & Pub,Huntersville,NC,4.0,272,1.0,1.0,2.0
vHz2RLtfUMVRPFmd7VBEHA,Gordon Ramsay Hell's Kitchen,Las Vegas,NV,4.5,4672,0.0,1.0,3.0
03_Xm3lyTkZp9onKSKTO_g,Caspian Grill,Madison,WI,5.0,8,1.0,1.0,
UC2oJl7Ia8gSoe4sY3nhqA,Durango Taco Shop,Las Vegas,NV,2.5,31,1.0,,1.0
5cFGfnrVgmK-jqQWlq1Xrg,Pronto Pizza,Phoenix,AZ,1.0,3,1.0,1.0,
384vp5K1dC8Ten-1GBKOug,GetGo,Elizabeth,PA,4.0,5,1.0,1.0,1.0
AY3Cxky3L3aNbRo_o4YRgg,De Fer Coffee & Tea,Pittsburgh,PA,4.5,109,1.0,1.0,2.0
D0KX5BQsbaIcWd-TpQ4wLg,Peking House Restaurant,Mahomet,IL,4.5,20,1.0,1.0,1.0
G6WGIx0y85tCI8wCxTFGXQ,Monte Cello's Pizza,Wexford,PA,3.0,44,1.0,1.0,2.0
o3YzbfD7mmldxxnSwRLSrQ,Bob Evans,North Olmsted,OH,3.0,25,1.0,1.0,1.0
Q6F59ID2Js8Sop2vRcVz-w,Sweet Tomatoes,Phoenix,AZ,3.5,135,1.0,1.0,2.0
K-WRtYhsiFAYC-ryoyP8wA,McDonald's,Gastonia,NC,2.0,11,1.0,1.0,1.0
_E5sWHHe0tlVPuU6pR1gVg,Burger King,Cleveland,OH,2.0,4,1.0,1.0,1.0
qJEtXdrOQeo9py0Wqr6LKQ,Blaze Fast Fired Pizza,Las Vegas,NV,4.0,242,1.0,1.0,1.0
Ar3xZEZJxs4YHjg7xmtDzg,Jamba Juice,Mesa,AZ,3.5,60,1.0,1.0,1.0
fYDzrVfx9uSbX7xmBVx-Hg,Church's Chicken,Phoenix,AZ,3.5,22,1.0,1.0,1.0
EVCLVY5Jazha-XXDwQavqw,Marco's Pizza,Charlotte,NC,3.0,25,1.0,1.0,2.0
OVTZNSkSfbl3gVB9XQIJfw,Cravings Buffet,Las Vegas,NV,3.0,1489,1.0,1.0,2.0
aMideuLMeA0YujekFIE-Pg,Taco Bell,Charlotte,NC,2.5,29,1.0,1.0,1.0
Wu8Ia0A5HkIlpu5ptfvcvg,PT's Pub,Las Vegas,NV,3.5,27,0.0,1.0,1.0
HmeRzfULqmvcx_3TRe_tBw,Cevicheria El Diamante,Las Vegas,NV,4.5,145,1.0,1.0,2.0
mnU3iGsL55MCWXiWV3AcAQ,In-N-Out Burger,Las Vegas,NV,4.0,213,1.0,1.0,1.0
CiVrwWJXY9nArSOtFIiREQ,PROVECHO MEXICAN KITCHEN & CANTINA,Mooresville,NC,4.0,6,,,
tQ14_k1L4plst30G_tCSMg,Le Paris Brest Cafe,Henderson,NV,4.5,50,1.0,1.0,1.0
V7J9VuX5k5MI8MV7Ld2dMQ,Tinkers Creek Road Tavern,Walton Hills,OH,3.5,98,1.0,1.0,2.0
s-ekIlqNY_D5GQXJoxjF_w,Da 9th Island Kitchen,Las Vegas,NV,3.5,3,0.0,1.0,
TL5Dtfnf-5hYG13lBF9N2A,Benihana,Las Vegas,NV,3.5,512,1.0,1.0,3.0
Lzg7YuoP1SDyg2S5lvBvhg,Good Fella Korean Bistro,Las Vegas,NV,4.5,200,1.0,1.0,2.0
jsuUmIEefPjV__ads62Z5w,Dick's Hideaway,Phoenix,AZ,4.5,985,1.0,1.0,2.0
cFL5Uu0XxIH4OdbKXXoGCQ,El Gordito,Las Vegas,NV,4.0,18,1.0,1.0,2.0
rmP7AzV3SAeRWUzbNuqQ5A,131 MAIN Restaurant,Cornelius,NC,4.0,340,1.0,1.0,3.0
BjH8Xepc10i6OhCDQdX6og,Emeril's New Orleans Fish House,Las Vegas,NV,3.5,1204,0.0,1.0,3.0
MX-z-FLXinzHm_q3BfwNXA,Pub 49,Harrisburg,NC,4.0,42,1.0,1.0,2.0
RtDEwPI69XidCCklUtSLQA,JINYA Ramen Bar,Las Vegas,NV,4.0,318,1.0,1.0,2.0
UJz-QH4QxTJAYwzN3kx76w,Bob Evans,Akron,OH,2.5,28,1.0,1.0,2.0
QcWSAa1R7jL-KQLzMSXF_A,Smoke N Sams,Las Vegas,NV,2.5,7,0.0,1.0,
K_eHzsM2fFjBevHYgQzq7g,Troy Grille,Kent,OH,4.5,62,1.0,1.0,1.0
EGDg1FDT0Pnszd04mQkHxQ,Grum's Sub Shop,Cleveland Heights,OH,3.5,52,1.0,1.0,1.0
E25-2ssHwsajyGtsllMXaA,Mrs White's Golden Rule Cafe,Phoenix,AZ,3.5,447,1.0,1.0,2.0
spQBWnk9QD4Kg6QDzMv_Yg,Papa John's Pizza,Gilbert,AZ,3.5,15,1.0,1.0,1.0
3rlMsFJE8MjHE4K2ABkQFw,Tavolo 72,Middleburg Heights,OH,3.5,15,1.0,1.0,2.0
O2sEX86f6B4GROghjUkr0A,Thai Lotus Restaurant,Phoenix,AZ,4.0,301,1.0,1.0,2.0
YX1v-SHu_q6WK56VGGALAw,Zoup!,Warrensville Heights,OH,3.5,23,1.0,1.0,1.0
LcmTZeZAE4cb8wFel8JGZg,Jimmy John's,Goodyear,AZ,2.0,21,1.0,1.0,1.0
AmzQP_w8CvL36HSz7T_LRA,Angkor Restaurant,Pittsburgh,PA,4.0,137,1.0,1.0,2.0
ejdBoVvEdn5fdycuJRen8Q,First Wok,Urbana,IL,4.0,38,1.0,1.0,1.0
7HVeDuuAy5NM5pdeZJ-lzg,Fun Buffet,Streetsboro,OH,1.0,3,1.0,,
tu3ohaLCDMo8fwnAB4Bxmg,The Patty Wagon Cafe,Rock Hill,SC,3.5,8,1.0,1.0,1.0
olsuD_HBXZ7p31ygnzO64A,Subway Restaurants,Gilbert,AZ,3.0,8,1.0,1.0,1.0
RU3PsG2y_eGBFi_8jDqyQA,China A Go Go,Las Vegas,NV,3.0,61,1.0,1.0,1.0
IOxRbnv2YnLtErYY3TrU3A,EuroGyro,Kent,OH,3.0,59,1.0,1.0,1.0
Z9PGYQ4tEDR9rfEnmwt73w,Subway Restaurants,Avondale,AZ,1.0,3,1.0,1.0,1.0
fJOtZILwb801Gf0bayCzhA,Rodehouse Restaurant,Phoenix,AZ,4.0,37,,1.0,2.0
xBuFkgsu2i9b8L6G0NqymA,Lulu's Bakery,Las Vegas,NV,4.5,4,,1.0,
2zPtma1ajsJlrXQak98TlQ,Panda Express,Henderson,NV,2.5,14,1.0,1.0,1.0
KTgbFortwSnFSsQDhoXpTA,Del Taco,Las Vegas,NV,2.5,15,1.0,,
OzcvQqt_copeLRCT2OHrfA,Felipito's Mexican Food,Las Vegas,NV,3.5,109,1.0,1.0,1.0
6XN7DP9PD3e_FLmCZiG0Gg,McAlister's Deli,Charlotte,NC,2.5,18,1.0,1.0,2.0
7WAeeunp2p8sSq44_TMxtA,Papa John's,Bethel Park,PA,2.5,5,1.0,1.0,1.0
j4170xdQJTwSvXFpsQzWtg,Rincón Criollo,Cleveland,OH,3.5,86,1.0,1.0,1.0
JwPWyRb5n9hT9iZHd9G91g,Pho and sushi,Tega Cay,SC,4.0,16,1.0,1.0,
scLsLrgdvccvkPZADAj5Qw,Churchkey Bar and Grill,Madison,WI,3.0,24,,1.0,1.0
r8Jr-7YfkhJL2nxk9lxUNg,Frank & Fina's Cocina,Las Vegas,NV,4.0,433,1.0,1.0,2.0
jPrN8a-JW-wA52NPwE0VoQ,Famous Gyro George,Cleveland,OH,3.5,6,1.0,1.0,1.0
tFlQiwIH0MyYeajld8BheQ,Steel Cactus - Bethel Park,Pittsburgh,PA,2.5,73,1.0,1.0,
o5EYswyzjGLLVLkMzpHv5Q,Portman Farms Market,Bridgeville,PA,4.5,15,1.0,1.0,1.0
0oyzNutZ--rBqP_boeegPg,Best Friends Family Diner,Rouses Point,NY,3.0,11,1.0,1.0,1.0
pldfvm-zM2VU5m9a-j9cMQ,Hazelnuts Creperie,Charlotte,NC,4.5,333,1.0,1.0,1.0
sH9aI3xg-POBMp8R-kSQZg,Portofino's,Charlotte,NC,3.5,146,1.0,1.0,2.0
gMYs-3dF72ztLzu8Gcsavg,Casa Del Rio Express,Fairlawn,OH,4.5,6,,1.0,
zXjA4Jms2jCAP09EO7Ghfg,Wok Fire,Peoria,AZ,4.0,132,1.0,1.0,1.0
u568p7WFaBC0RCFju9N17Q,Jack in the Box,Phoenix,AZ,2.0,8,1.0,1.0,1.0
4yAvytbVKHqSYAo3mkI9OA,Pro Kabob Persian Restaurant,Las Vegas,NV,4.5,148,1.0,1.0,2.0
-y3OEfG-Glha0qp2iWlxoA,Wendy's,Belmont,NC,2.0,29,1.0,1.0,1.0
g9CkaSV302relUaOnXczyA,McDonald's,Mesa,AZ,1.5,81,1.0,1.0,1.0
D1Zz5Ea3kgsHUMDH0M-jNA,Subway Restaurants,Henderson,NV,3.5,17,1.0,1.0,1.0
DZfFFSVFVJVxs3vfFVVf0w,Famous Ray's Pizza,Phoenix,AZ,4.0,251,1.0,1.0,1.0
nfOMhxDNAzPmHpg8LQS0uw,Pav’s Creamery,Cuyahoga Falls,OH,4.0,23,,,
9QgkfSUUY5bq0rO7sAq0cA,Panda Express,Phoenix,AZ,2.5,5,,,
7U73RqIg6JA0WThxWUV3uA,Jade Grille,Pittsburgh,PA,4.0,234,1.0,1.0,2.0
0jtRI7hVMpQHpUVtUy4ITw,Omelet House Summerlin,Las Vegas,NV,4.0,323,1.0,1.0,2.0
Scs-a2ybPdeT_mb7uZyLkQ,Centro Botanero Salsitas,Glendale,AZ,4.5,4,,,
sM5F9LInH3m7NZFBM11b_w,Hershey's Ice Cream,Elyria,OH,4.0,7,1.0,0.0,1.0
pYwbI79QoSztj3qzwztQ4Q,The Globe,Madison,WI,4.5,18,1.0,1.0,
C133mywi5QcjV6WGztf6mw,Angelina's Pizzeria & Italian Kitchens,Las Vegas,NV,4.0,60,1.0,1.0,
wEc4JE2NYQr1RnGjGr4q7w,K O'Donnell's Sports Bar & Grill,Scottsdale,AZ,4.0,444,1.0,1.0,2.0
ewvBhAgfJi43aZmWCd3Zag,Bicycle Nomad,Phoenix,AZ,4.5,48,1.0,1.0,1.0
ONVn_LHEIdGldnyeR7pl8w,Taqueria Los Angeles,Peoria,AZ,3.5,69,1.0,1.0,1.0
SotrpltgrAJBqNGZlbYUNA,The Farmhouse Restaurant,Gilbert,AZ,4.0,504,1.0,1.0,2.0
P4w7kxvrr4odvXdyQzXIvw,Maiku Sushi,Pittsburgh,PA,4.0,190,1.0,1.0,1.0
_IerC_aIpIW1TCqsn7Stdw,Burger King,Chandler,AZ,1.5,37,1.0,1.0,1.0
jAhWofys8yG3ueMoXO00wg,A.J. Rocco's,Cleveland,OH,4.5,39,1.0,1.0,1.0
Ivo5wScbyzU22DAoXKyGtQ,Giant Eagle,Stow,OH,2.5,12,1.0,1.0,3.0
